SwiftName,name,ra,dec,time,obsid,status,exposure_a,observation_mode,public_date,issue_flag,end_time,_Search_Offset
SWIFTJ0006.2+2012,Mrk_335                    ,00 06 22.5,+20 14 13,2020-07-02 01:46:09,80502636004,archived ,     22528,SCIENCE         , 2021-01-10,         0,2020-07-02 15:21:09,"    2.150 (1.5814004,20.2029512)"
SWIFTJ0006.2+2012,Mrk_335                    ,00 06 24.4,+20 14 38,2020-06-08 23:51:09,90602619008,archived ,     22452,SCIENCE         , 2020-06-19,         0,2020-06-09 13:11:09,"    2.715 (1.5814004,20.2029512)"
SWIFTJ0006.2+2012,Mkn335                     ,00 06 24.6,+20 13 03,2013-06-13 21:16:07,60001041003,archived ,     21523,SCIENCE         , 2014-02-06,         0,2013-06-14 09:11:07,"    1.462 (1.5814004,20.2029512)"
SWIFTJ0006.2+2012,Mkn335                     ,00 06 23.3,+20 12 42,2013-06-13 08:31:07,60001041002,archived ,     21295,SCIENCE         , 2014-02-06,         0,2013-06-13 21:16:07,"    1.023 (1.5814004,20.2029512)"
SWIFTJ0006.2+2012,Mrk_335                    ,00 06 24.6,+20 14 46,2020-06-06 10:41:09,90602619002,archived ,     13107,SCIENCE         , 2020-06-19,         0,2020-06-06 17:31:09,"    2.856 (1.5814004,20.2029512)"
SWIFTJ0009.4-0037,2MASXJ00091156m0036551     ,00 09 13.5,-00 34 39,2015-08-01 00:26:08,60061002002,archived ,     23533,SCIENCE         , 2015-08-10,         1,2015-08-01 13:01:08,"    2.313 (2.2983352,-0.6152216)"
SWIFTJ0010.5+1057,III_Zw_2                   ,00 10 30.2,+10 57 06,2017-12-11 15:31:09,60301014002,archived ,     93696,SCIENCE         , 2018-12-16,         0,2017-12-14 05:56:09,"    1.411 (2.6291746,10.9748617)"
SWIFTJ0017.1+8134,S50014p81                  ,00 17 31.6,+81 34 03,2015-01-23 02:31:07,60001098004,archived ,     36426,SCIENCE         , 2015-09-17,         0,2015-01-23 13:51:07,"     1.381 (4.2854197,81.585596)"
SWIFTJ0017.1+8134,S50014p81                  ,00 17 01.2,+81 34 25,2014-12-21 16:46:07,60001098002,archived ,     30994,SCIENCE         , 2015-09-17,         0,2014-12-22 06:01:07,"     0.762 (4.2854197,81.585596)"
SWIFTJ0017.1+8134,S5_0014p81                 ,00 17 47.5,+81 34 22,2016-04-12 00:36:08,90201019002,archived ,     17302,SCIENCE         , 2016-10-20,         0,2016-04-12 06:31:08,"     1.623 (4.2854197,81.585596)"
SWIFTJ0017.1+8134,S50014p81                  ,00 17 07.9,+81 33 19,2015-01-23 02:11:07,60001098003,archived ,       450,SCIENCE         , 2015-09-17,         0,2015-01-23 02:31:07,"     1.824 (4.2854197,81.585596)"
SWIFTJ0017.1+8134,S50014p81                  ,00 16 06.7,+81 34 24,2014-12-21 16:31:07,60001098001,archived ,       375,SCIENCE         , 2015-09-17,         0,2014-12-21 16:46:07,"     2.381 (4.2854197,81.585596)"
SWIFTJ0017.1+8134,S5_0014p81                 ,00 17 52.8,+81 34 09,2016-04-11 23:51:08,90201019001,archived ,       190,SCIENCE         , 2016-10-20,         0,2016-04-12 00:36:08,"     1.899 (4.2854197,81.585596)"
SWIFTJ0021.2-1909,2MASXJ00210753m1910056     ,00 21 07.5,-19 10 05,                   ,60160010,accepted ,    -20000,                ,           ,          ,                   ,"    0.005 (5.2814076,-19.168191)"
SWIFTJ0025.8+6818,2MASXJ00253292p6821442     ,00 25 04.6,+68 21 52,2019-10-22 18:11:09,60510003002,archived ,     29489,SCIENCE         , 2020-12-11,         0,2019-10-23 10:11:09,"    2.567 (6.3850302,68.3624394)"
SWIFTJ0025.8+6818,IGRJ00256p6821             ,00 25 48.4,+68 20 38,2014-04-11 03:51:07,60061003002,archived ,     26014,SCIENCE         , 2015-03-31,         0,2014-04-11 12:21:07,"    1.844 (6.3850302,68.3624394)"
SWIFTJ0025.8+6818,IGRJ00256p6821             ,00 25 49.2,+68 20 26,2014-04-11 03:16:07,60061003001,archived ,       241,SCIENCE         , 2015-03-31,         0,2014-04-11 03:51:07,"    2.036 (6.3850302,68.3624394)"
SWIFTJ0026.5-5308,2MASXJ00264073m5309479     ,00 26 40.7,-53 09 48,                   ,60160012,accepted ,    -20000,                ,           ,          ,                   ,"    0.005 (6.6694697,-53.163275)"
SWIFTJ0029.2+1319,PG0026p129                 ,00 29 08.6,+13 13 53,2021-01-03 03:16:09,60663003002,archived ,    147374,SCIENCE         , 2022-01-11,         0,2021-01-06 11:46:09,"     2.500 (7.3070965,13.267761)"
SWIFTJ0030.0-5904,ESO112_G006                ,00 30 49.8,-59 02 05,2019-11-06 12:36:09,60561038002,archived ,     56001,SCIENCE         , 2020-11-16,         0,2019-11-07 18:56:09,"    1.817 (7.6826262,-59.007215)"
SWIFTJ0033.6+6127,2MASXJ00331831p6127433     ,00 33 09.6,+61 26 03,2023-12-18 18:51:09,60160014002,archived ,     23110,SCIENCE         , 2023-12-25,         0,2023-12-19 05:41:09,"    1.971 (8.3264422,61.4620153)"
SWIFTJ0034.5-7904,2MASXJ00341665m7905204     ,00 33 45.0,-79 04 00,2016-03-28 19:01:08,60160015002,archived ,     22665,SCIENCE         , 2016-04-01,         0,2016-03-29 02:11:08,"    2.011 (8.5700402,-79.088963)"
SWIFTJ0034.5-7904,2MASXJ00341665m7905204     ,00 33 53.0,-79 03 49,2016-03-28 18:21:08,60160015001,archived ,       340,SCIENCE         , 2016-04-01,         0,2016-03-28 19:01:08,"    1.895 (8.5700402,-79.088963)"
SWIFTJ0034.6-0422,2MASX_J00343284            ,00 34 39.8,-04 21 18,2022-07-21 18:06:09,60860006002,archived ,     20714,SCIENCE         , 2023-02-01,         1,2022-07-22 05:06:09,"     3.401 (8.636619,-4.4034229)"
SWIFTJ0036.0+5951,1ES_0033p595               ,00 35 52.6,+59 50 04,                   ,81001633,accepted ,          ,                ,           ,          ,                   ,"    0.010 (8.9693118,59.8345373)"
SWIFTJ0036.0+5951,QSOB0033p595               ,00 35 56.5,+59 47 15,2023-02-23 02:51:09,60160017002,archived ,     23280,SCIENCE         , 2023-03-06,         0,2023-02-23 13:51:09,"    2.864 (8.9693118,59.8345373)"
SWIFTJ0036.3+4540,CGCG535m012                ,00 36 21.0,+45 39 54,                   ,60160018,accepted ,    -20000,                ,           ,          ,                   ,"    0.008 (9.0872635,45.6648997)"
SWIFTJ0038.4+2337,Mrk344                     ,00 38 32.1,+23 36 48,                   ,60161019,accepted ,    -20000,                ,           ,          ,                   ,"    0.008 (9.6338116,23.6134076)"
SWIFTJ0041.0+2444,SWIFTJ004039d9p244539      ,00 40 39.8,+24 45 39,                   ,60464002,accepted ,    -20000,                ,           ,          ,                   ,"   0.022 (10.1661783,24.7609374)"
SWIFTJ0042.9-2332,NGC235A                    ,00 42 52.8,-23 32 27,                   ,60061004,accepted ,    -20000,                ,           ,          ,                   ,"   0.009 (10.7200423,-23.541046)"
SWIFTJ0042.9+3016A,2MASXJ00430184p3017195     ,00 43 01.9,+30 17 20,                   ,60161022,accepted ,    -20000,                ,           ,          ,                   ,"   0.003 (10.7578514,30.2887771)"
SWIFTJ0042.9+3016A,2MASXJ00423991p3017515     ,00 42 39.9,+30 17 51,                   ,60160023,accepted ,    -20000,                ,           ,          ,                   ,"   4.772 (10.7578514,30.2887771)"
SWIFTJ0042.9+3016B,2MASXJ00430184p3017195     ,00 43 01.9,+30 17 20,                   ,60161022,accepted ,    -20000,                ,           ,          ,                   ,"   4.770 (10.6662872,30.2976209)"
SWIFTJ0042.9+3016B,2MASXJ00423991p3017515     ,00 42 39.9,+30 17 51,                   ,60160023,accepted ,    -20000,                ,           ,          ,                   ,"   0.001 (10.6662872,30.2976209)"
SWIFTJ0042.9-1135,MCGm02m02m095              ,00 43 08.8,-11 36 03,                   ,60160024,accepted ,    -20000,                ,           ,          ,                   ,"   0.010 (10.7865818,-11.601037)"
SWIFTJ0046.2-4008,ESP39607                   ,00 46 19.0,-40 02 40,2023-05-08 08:11:09,60860001002,archived ,     21227,SCIENCE         , 2023-11-15,         0,2023-05-08 21:01:09,"   3.175 (11.5861961,-40.097039)"
SWIFTJ0046.2-4008,ESP39607                   ,00 46 16.8,-40 03 02,2023-05-08 07:41:09,60860001001,archived ,       466,SCIENCE         , 2023-11-15,         0,2023-05-08 08:11:09,"   2.890 (11.5861961,-40.097039)"
SWIFTJ0048.8+3155,MRK_348                    ,00 48 43.2,+31 54 16,2022-02-06 22:01:09,60701017002,archived ,    104812,SCIENCE         , 2023-02-14,         0,2022-02-09 07:01:09,"   3.261 (12.1964231,31.9569703)"
SWIFTJ0048.8+3155,Mrk348                     ,00 48 36.0,+31 56 43,2015-10-28 06:56:08,60160026002,archived ,     21519,SCIENCE         , 2015-11-04,         0,2015-10-28 17:51:08,"   2.467 (12.1964231,31.9569703)"
SWIFTJ0051.6+2928,MCGp05m03m013              ,00 51 29.2,+29 21 50,2020-12-22 14:11:09,60160027002,archived ,     21562,SCIENCE         , 2021-01-11,         0,2020-12-23 02:16:09,"   2.578 (12.8959113,29.4012876)"
SWIFTJ0051.9+1724,Mrk1148                    ,00 51 52.9,+17 24 38,2018-01-14 14:41:09,60160028002,archived ,     22087,SCIENCE         , 2018-01-29,         0,2018-01-15 03:06:09,"   1.411 (12.9781786,17.4329205)"
SWIFTJ0052.3-2730,2MASXJ00520383m2723488     ,00 52 03.8,-27 23 48,                   ,60161029,accepted ,    -20000,                ,           ,          ,                   ,"    0.008 (13.015854,-27.396923)"
SWIFTJ0054.9+2524,PG0052p251                 ,00 54 50.8,+25 27 46,2020-08-21 16:06:09,60661001002,archived ,     24392,SCIENCE         , 2021-08-31,         0,2020-08-22 04:26:09,"    2.139 (13.7171686,25.427508)"
SWIFTJ0057.0+6405,NVSSJ005712p635942         ,00 57 12.9,+63 59 43,                   ,60464006,accepted ,    -20000,                ,           ,          ,                   ,"   0.004 (14.3035108,63.9952504)"
SWIFTJ0059.4+3150,Mrk352                     ,00 59 59.6,+31 52 33,2022-08-04 02:21:09,60160031002,archived ,     19225,SCIENCE         , 2022-08-15,         0,2022-08-04 13:21:09,"   3.224 (14.9720011,31.8270228)"
SWIFTJ0100.9-4750,ESO195_IG021_NED03         ,01 00 47.8,-47 50 09,2014-08-13 06:51:07,60061344002,archived ,     22965,SCIENCE         , 2015-09-17,         0,2014-08-13 17:51:07,"   2.887 (15.1456808,-47.867721)"
SWIFTJ0101.5-0308,2MASXJ01012440m0308399     ,01 01 22.1,-03 10 05,2018-01-08 12:06:09,60160033002,archived ,     21453,SCIENCE         , 2018-01-29,         0,2018-01-08 23:01:09,"   1.527 (15.3516234,-3.1444828)"
SWIFTJ0103.8-6437,PKS0101m649                ,01 03 32.0,-64 41 46,2021-11-27 17:51:09,60160034002,archived ,     20983,SCIENCE         , 2021-12-01,         0,2021-11-28 05:01:09,"   2.645 (15.8904897,-64.652116)"
SWIFTJ0105.5-4213,MGC_07_03_007              ,01 05 30.8,-42 14 47,2019-11-27 22:26:09,60561039002,archived ,     54710,SCIENCE         , 2020-12-06,         0,2019-11-29 01:31:09,"   1.949 (16.3617325,-42.216216)"
SWIFTJ0106.2-4704,ESO243mG026                ,01 05 38.0,-47 04 18,                   ,60161036,accepted ,    -20000,                ,           ,          ,                   ,"   0.008 (16.4083363,-47.071687)"
SWIFTJ0105.7-1414,2MASXJ01053882m1416133     ,01 05 38.8,-14 16 13,                   ,60160037,accepted ,    -20000,                ,           ,          ,                   ,"   0.009 (16.4116637,-14.270439)"
SWIFTJ0105.6-3433,HE0103m3447                ,01 05 39.4,-34 32 53,2019-02-07 03:16:09,60160038002,archived ,     21986,SCIENCE         , 2019-02-25,         0,2019-02-07 14:36:09,"   1.894 (16.4445786,-34.528966)"
SWIFTJ0106.8+0639,2MASXJ01064523p0638015     ,01 06 45.2,+06 38 02,                   ,60061005,accepted ,    -20000,                ,           ,          ,                   ,"    0.018 (16.6886002,6.6338489)"
SWIFTJ0107.7-1137B,1RXSJ010713d0m113554       ,01 07 18.9,-11 34 57,2016-09-16 09:56:08,60260004002,archived ,     20990,SCIENCE         , 2016-09-26,         0,2016-09-16 20:51:08,"   6.617 (16.9151809,-11.653119)"
SWIFTJ0107.7-1137B,1RXSJ010737d5m113946       ,01 07 37.8,-11 39 57,                   ,60160040,accepted ,    -20000,                ,           ,          ,                   ,"   0.890 (16.9151809,-11.653119)"
SWIFTJ0107.7-1137B,2MASXJ01073963m1139117     ,01 07 39.6,-11 39 11,                   ,60160041,accepted ,    -20000,                ,           ,          ,                   ,"   0.002 (16.9151809,-11.653119)"
SWIFTJ0109.0+1320,3C033                      ,01 08 52.8,+13 20 13,                   ,60061006,accepted ,    -20000,                ,           ,          ,                   ,"   0.026 (17.2203085,13.3373168)"
SWIFTJ0111.4-3808,NGC424                     ,01 11 37.0,-38 06 11,2020-10-24 16:26:09,60662007002,archived ,     33724,SCIENCE         , 2021-11-02,         0,2020-10-25 12:21:09,"   2.185 (17.8651625,-38.083459)"
SWIFTJ0111.4-3808,NGC_424                    ,01 11 31.2,-38 02 32,2022-06-19 10:26:09,60802013002,archived ,     22704,SCIENCE         , 2023-06-05,         0,2022-06-19 22:01:09,"   2.579 (17.8651625,-38.083459)"
SWIFTJ0111.4-3808,NGC_424                    ,01 11 30.1,-38 07 51,2022-11-19 02:16:09,60802013006,archived ,     22583,SCIENCE         , 2023-06-05,         0,2022-11-19 13:16:09,"   2.875 (17.8651625,-38.083459)"
SWIFTJ0111.4-3808,NGC_424                    ,01 11 39.4,-38 02 44,2022-07-21 06:51:09,60802013004,archived ,     18018,SCIENCE         , 2023-06-05,         1,2022-07-21 17:46:09,"   3.248 (17.8651625,-38.083459)"
SWIFTJ0111.4-3808,NGC424                     ,01 11 20.2,-38 06 01,2013-01-26 06:36:07,60061007002,archived ,     15479,SCIENCE         , 2015-03-31,         0,2013-01-26 14:21:07,"   1.778 (17.8651625,-38.083459)"
SWIFTJ0113.8+2515,87GB011040d5p250307        ,01 13 18.4,+25 16 15,2021-02-15 00:16:09,60160045002,archived ,     21520,SCIENCE         , 2021-02-22,         0,2021-02-15 11:21:09,"   2.814 (18.3445605,25.3147963)"
SWIFTJ0113.8+1313,Mrk975                     ,01 13 54.7,+13 18 50,2022-08-07 18:41:09,60160046002,archived ,     22147,SCIENCE         , 2022-08-15,         1,2022-08-08 07:51:09,"    2.673 (18.462671,13.2717505)"
SWIFTJ0113.8-1450,Mrk1152                    ,01 13 50.1,-14 50 44,                   ,60160047,accepted ,    -20000,                ,           ,          ,                   ,"   0.009 (18.4586759,-14.845654)"
SWIFTJ0114.5-3236,IC1663                     ,01 14 03.0,-32 40 27,2017-01-15 23:46:09,60261007002,archived ,     45155,SCIENCE         , 2017-01-20,         0,2017-01-16 23:41:09,"   1.644 (18.5292124,-32.650883)"
SWIFTJ0114.5-3236,IC1663                     ,01 13 59.3,-32 40 22,2013-01-26 15:51:07,60061008003,archived ,     10492,SCIENCE         , 2015-03-31,         0,2013-01-26 22:21:07,"   2.084 (18.5292124,-32.650883)"
SWIFTJ0114.5-3236,IC1663                     ,01 14 00.8,-32 40 07,2013-01-26 14:31:07,60061008002,archived ,      2410,SCIENCE         , 2015-03-31,         0,2013-01-26 15:51:07,"   1.682 (18.5292124,-32.650883)"
SWIFTJ0114.4-5522,NGC454E                    ,01 14 02.1,-55 24 28,2021-02-14 11:21:09,60760003002,archived ,     25388,SCIENCE         , 2022-02-15,         0,2021-02-14 23:36:09,"   3.306 (18.6039118,-55.397048)"
SWIFTJ0114.4-5522,NGC454E                    ,01 14 10.2,-55 24 17,2016-02-14 05:16:08,60061009002,archived ,     24228,SCIENCE         , 2016-02-19,         0,2016-02-14 16:41:08,"   2.135 (18.6039118,-55.397048)"
SWIFTJ0116.3+3104,NGC452                     ,01 16 14.8,+31 02 02,                   ,60161050,accepted ,    -20000,                ,           ,          ,                   ,"   0.007 (19.0616678,31.0338419)"
SWIFTJ0116.5-1235,2MASXJ01163118m1236171     ,01 16 31.2,-12 36 17,                   ,60161051,accepted ,    -20000,                ,           ,          ,                   ,"   0.007 (19.1297888,-12.604714)"
SWIFTJ0122.0-2818,HB89_0119m286              ,01 21 51.5,-28 20 57,                   ,60160052,accepted ,    -20000,                ,           ,          ,                   ,"   0.016 (20.4646356,-28.349368)"
SWIFTJ0122.8+5003,MCGp08_03_018              ,01 22 31.5,+50 03 29,2014-01-27 19:36:07,60061010002,archived ,     31657,SCIENCE         , 2015-03-31,         0,2014-01-28 11:46:07,"   0.504 (20.6433963,50.0549783)"
SWIFTJ0122.9+3420,SHBLJ012308d7p342049       ,01 23 02.6,+34 18 42,2023-12-20 07:46:09,60160054002,archived ,     21398,SCIENCE         , 2023-12-25,         1,2023-12-20 18:46:09,"   2.439 (20.7859782,34.3467826)"
SWIFTJ0123.8-3504,NGC526A                    ,01 23 54.4,-35 03 55,                   ,60160055,accepted ,    -20000,                ,           ,          ,                   ,"   0.009 (20.9765475,-35.065445)"
SWIFTJ0123.9-5846,Fairall_9                  ,01 23 45.3,-58 46 46,2014-05-09 23:01:07,60001130003,archived ,     93835,SCIENCE         , 2015-09-21,         1,2014-05-11 15:26:07,"   1.578 (20.9407192,-58.805775)"
SWIFTJ0123.9-5846,Fairall_9                  ,01 23 31.2,-58 44 51,2014-05-09 02:16:07,60001130002,archived ,     49205,SCIENCE         , 2015-09-21,         0,2014-05-09 23:01:07,"   3.972 (20.9407192,-58.805775)"
SWIFTJ0123.9-5846,Fairall_9                  ,01 23 34.2,-58 45 31,2014-05-09 01:21:07,60001130001,archived ,        49,SCIENCE         , 2015-09-21,         0,2014-05-09 02:16:07,"   3.195 (20.9407192,-58.805775)"
SWIFTJ0124.5+3350,NGC0513                    ,01 24 27.1,+33 45 49,2013-02-16 07:01:07,60061012002,archived ,     16040,SCIENCE         , 2015-03-31,         0,2013-02-16 14:41:07,"    2.160 (21.1116658,33.799487)"
SWIFTJ0126.0+3511,1RXSJ012556d6p351039       ,01 25 56.0,+35 10 34,                   ,60160058,accepted ,    -20000,                ,           ,          ,                   ,"    0.049 (21.4830788,35.176913)"
SWIFTJ0126.2+1517,RHS10                      ,01 25 58.1,+15 18 14,                   ,60160059,accepted ,    -20000,                ,           ,          ,                   ,"   0.002 (21.4919297,15.3037975)"
SWIFTJ0127.5+1910,Mrk_359                    ,01 27 31.4,+19 09 03,2019-01-24 20:26:09,60402021002,archived ,     52526,SCIENCE         , 2020-02-10,         1,2019-01-26 01:06:09,"   1.707 (21.8854896,19.1788337)"
SWIFTJ0127.5+1910,Mrk_359                    ,01 27 31.0,+19 08 21,2019-02-01 21:36:09,60402021010,archived ,     51691,SCIENCE         , 2020-02-10,         0,2019-02-03 01:26:09,"   2.412 (21.8854896,19.1788337)"
SWIFTJ0127.5+1910,Mrk_359                    ,01 27 29.0,+19 08 05,2019-01-28 21:06:09,60402021006,archived ,     50995,SCIENCE         , 2020-02-10,         0,2019-01-30 00:31:09,"   2.772 (21.8854896,19.1788337)"
SWIFTJ0127.5+1910,Mrk_359                    ,01 27 31.1,+19 09 03,2019-01-26 12:41:09,60402021004,archived ,     49710,SCIENCE         , 2020-02-10,         0,2019-01-27 16:01:09,"   1.709 (21.8854896,19.1788337)"
SWIFTJ0127.5+1910,Mrk_359                    ,01 27 29.9,+19 07 51,2019-01-31 00:36:09,60402021008,archived ,     47987,SCIENCE         , 2020-02-10,         1,2019-02-01 02:21:09,"   2.953 (21.8854896,19.1788337)"
SWIFTJ0128.0-1850,RX_J0128d1m1848            ,01 28 02.3,-18 50 34,2023-01-07 05:16:09,80701608002,archived ,     57259,SCIENCE         , 2024-02-06,         0,2023-01-08 11:26:09,"   2.299 (22.0280068,-18.808629)"
SWIFTJ0128.0-1850,MCGm03m04m072              ,01 28 03.6,-18 49 53,2015-01-12 06:11:07,60160061002,archived ,     21879,SCIENCE         , 2015-09-17,         0,2015-01-12 17:31:07,"   1.548 (22.0280068,-18.808629)"
SWIFTJ0128.4+1631,CGCG459m058                ,01 28 24.4,+16 27 33,                   ,60161062,accepted ,    -20000,                ,           ,          ,                   ,"   0.008 (22.1018382,16.4593292)"
SWIFTJ0128.9-6039,SWIFT_J0128d9m6039         ,01 29 06.9,-60 40 15,2016-12-03 14:56:08,60201035002,archived ,     24987,SCIENCE         , 2017-12-08,         0,2016-12-04 02:51:08,"   1.555 (22.2818629,-60.645036)"
SWIFTJ0128.9-6039,2MASXJ01290761m6038423     ,01 29 27.6,-60 37 51,2020-08-30 01:26:09,60161063002,archived ,     21106,SCIENCE         , 2020-09-07,         0,2020-08-30 13:56:09,"   2.585 (22.2818629,-60.645036)"
SWIFTJ0130.0-4218,ESO_244mIG030              ,01 29 49.2,-42 17 43,2018-05-23 03:21:09,60468001002,archived ,     30132,SCIENCE         , 2019-06-01,         0,2018-05-23 19:56:09,"   1.912 (22.4632342,-42.326454)"
SWIFTJ0130.2-4552,2MASXJ01302127m4601448     ,01 30 20.4,-45 59 43,2015-06-03 07:31:07,60161065002,archived ,     23079,SCIENCE         , 2015-06-05,         0,2015-06-03 18:31:07,"   2.031 (22.5887222,-46.029149)"
SWIFTJ0131.8-3307,ESO353_G009                ,01 31 50.1,-33 07 11,                   ,60061013,accepted ,    -20000,                ,           ,          ,                   ,"    0.064 (22.9600122,-33.11929)"
SWIFTJ0134.1-3625,NGC612                     ,01 34 03.2,-36 29 02,2012-09-14 07:41:07,60061014002,archived ,     16687,SCIENCE         , 2015-03-31,         0,2012-09-14 16:26:07,"   1.239 (23.4903535,-36.493219)"
SWIFTJ0134.8-0430,2MASXJ01344565m0430134     ,01 34 45.6,-04 30 13,                   ,60160068,accepted ,    -20000,                ,           ,          ,                   ,"    0.010 (23.690138,-4.5036554)"
SWIFTJ0136.5+3906,B30133p388                 ,01 36 32.5,+39 06 00,                   ,60160069,accepted ,    -20000,                ,           ,          ,                   ,"   0.021 (24.1358277,39.0997756)"
SWIFTJ0138.6-4001,ESO297_G018                ,01 38 37.2,-40 00 40,                   ,60061015,accepted ,    -20000,                ,           ,          ,                   ,"   0.015 (24.6548345,-40.011438)"
SWIFTJ0138.8+2925,2MASXJ01392400p2924067     ,01 39 17.7,+29 23 00,2015-11-25 05:26:08,60260012002,archived ,     21329,SCIENCE         , 2015-12-02,         0,2015-11-25 16:16:08,"   1.766 (24.8500212,29.4019643)"
SWIFTJ0140.6-5321,2MASXJ01402676m5319389     ,01 40 10.4,-53 19 12,2015-03-03 11:06:07,60160072002,archived ,     22558,SCIENCE         , 2015-09-17,         0,2015-03-03 22:41:07,"   2.485 (25.1116719,-53.327614)"
SWIFTJ0142.0+3922,B20138p39B                 ,01 41 57.7,+39 23 29,                   ,60160073,accepted ,    -20000,                ,           ,          ,                   ,"    0.005 (25.4906996,39.391449)"
SWIFTJ0149.2+2153A,2MASXJ01485967p2145343     ,01 49 03.0,+21 46 58,2016-06-29 22:06:08,60161074002,archived ,     19880,SCIENCE         , 2016-07-11,         0,2016-06-30 09:01:08,"   1.591 (27.2487096,21.7594329)"
SWIFTJ0149.2+2153B,NGC678                     ,01 49 20.6,+21 57 44,2020-12-25 05:11:09,60760001002,archived ,     29513,SCIENCE         , 2021-10-01,         0,2020-12-25 21:21:09,"    2.330 (27.353505,21.9973509)"
SWIFTJ0149.9-5019,2MASXJ01492228m5015073     ,01 49 07.2,-50 17 45,2024-01-25 02:06:09,60161076002,archived ,     27846,SCIENCE         , 2024-02-05,         0,2024-01-25 16:11:09,"   3.554 (27.3426785,-50.252056)"
SWIFTJ0151.3-3610,ESO354mG004                ,01 51 41.9,-36 11 16,                   ,60160077,accepted ,    -20000,                ,           ,          ,                   ,"   0.009 (27.9244134,-36.187829)"
SWIFTJ0152.8-0329,MCG_01_05_047              ,01 52 45.8,-03 29 18,2012-11-30 00:06:07,60061016002,archived ,     13417,SCIENCE         , 2015-03-31,         0,2012-11-30 08:01:07,"    2.618 (28.2043279,-3.446844)"
SWIFTJ0154.9-2707,2MASSiJ0154403m270701      ,01 54 40.3,-27 07 00,                   ,60160079,accepted ,    -20000,                ,           ,          ,                   ,"   0.015 (28.6679935,-27.117034)"
SWIFTJ0155.4+0228,1ES0152p022                ,01 55 26.8,+02 26 55,2017-11-07 06:51:09,60160080002,archived ,     21007,SCIENCE         , 2017-11-18,         1,2017-11-07 17:26:09,"    1.438 (28.8539726,2.4712572)"
SWIFTJ0157.2+4715,2MASXJ01571097p4715588     ,01 57 10.9,+47 16 00,                   ,60161081,accepted ,    -20000,                ,           ,          ,                   ,"   0.009 (29.2956399,47.2664508)"
SWIFTJ0200.3+2428,MCGp04_05_034              ,02 00 19.1,+24 28 26,                   ,60061017,accepted ,    -20000,                ,           ,          ,                   ,"   0.017 (30.0793962,24.4738372)"
SWIFTJ0201.0-0648,NGC788                     ,02 01 01.4,-06 51 18,2013-01-28 05:21:07,60061018002,archived ,     15411,SCIENCE         , 2015-03-31,         0,2013-01-28 13:21:07,"   2.665 (30.2769167,-6.8158862)"
SWIFTJ0202.4+6824A,2MASXJ02013241p6824219     ,02 01 58.7,+68 25 29,2023-06-27 01:11:09,60161085002,archived ,     25360,SCIENCE         , 2023-07-03,         1,2023-06-27 12:21:09,"   4.094 (30.5723165,68.3626549)"
SWIFTJ0202.4+6824A,2MASXJ02021731p6821460     ,02 02 17.3,+68 21 43,                   ,60161084,accepted ,    -20000,                ,           ,          ,                   ,"   0.040 (30.5723165,68.3626549)"
SWIFTJ0202.4+6824B,2MASXJ02013241p6824219     ,02 01 58.7,+68 25 29,2023-06-27 01:11:09,60161085002,archived ,     25360,SCIENCE         , 2023-07-03,         1,2023-06-27 12:21:09,"    2.667 (30.384773,68.4060751)"
SWIFTJ0202.4+6824B,2MASXJ02021731p6821460     ,02 02 17.3,+68 21 43,                   ,60161084,accepted ,    -20000,                ,           ,          ,                   ,"    4.911 (30.384773,68.4060751)"
SWIFTJ0203.1-2359,1RXSJ020301d2m240213       ,02 03 00.9,-24 02 12,                   ,60160086,accepted ,    -20000,                ,           ,          ,                   ,"   0.016 (30.7539409,-24.036751)"
SWIFTJ0206.2-0019,Mrk_1018                   ,02 06 11.2,-00 18 40,2018-03-05 00:01:09,60301022003,archived ,     43435,SCIENCE         , 2019-03-13,         0,2018-03-06 01:16:09,"   1.670 (31.5666194,-0.2914554)"
SWIFTJ0206.2-0019,Mrk_1018                   ,02 06 17.8,-00 15 28,2018-07-17 20:21:09,60301022005,archived ,     41842,SCIENCE         , 2019-07-28,         0,2018-07-18 18:41:09,"   2.070 (31.5666194,-0.2914554)"
SWIFTJ0206.2-0019,Mrk_1018                   ,02 06 13.4,-00 19 09,2018-01-05 13:11:09,60301022002,archived ,     27050,SCIENCE         , 2019-03-13,         0,2018-01-06 13:11:09,"   1.788 (31.5666194,-0.2914554)"
SWIFTJ0206.2-0019,Mrk1018                    ,02 06 13.0,-00 18 36,2016-02-10 22:11:08,60160087002,archived ,     21621,SCIENCE         , 2016-02-19,         0,2016-02-11 10:11:08,"   1.341 (31.5666194,-0.2914554)"
SWIFTJ0206.2-0019,MRK_1018                   ,02 06 21.5,-00 15 05,2021-08-15 03:46:09,60761011002,archived ,     17645,SCIENCE         , 2021-08-23,         0,2021-08-15 14:51:09,"   2.779 (31.5666194,-0.2914554)"
SWIFTJ0207.0+2931,3C59                       ,02 07 05.1,+29 29 42,2023-02-02 13:16:09,60160088002,archived ,     18911,SCIENCE         , 2023-02-13,         0,2023-02-03 01:06:09,"   1.238 (31.7591853,29.5127814)"
SWIFTJ0208.2+4452,MCGp07m05m016              ,02 07 38.9,+44 50 59,2015-11-07 15:11:08,60161089002,archived ,     21785,SCIENCE         , 2015-11-13,         0,2015-11-08 02:06:08,"   2.271 (31.9649507,44.8439997)"
